STATE,BRAND,DESC.,Qty(S1),Free Qty(S1),Amount(S1),Qty(S2),Free Qty(2),Amount(s2),Qty(s3),Free Qty(S3),Amount(s3),%Qty1,Amount(1)%,%Qty 2,Amount(2)%,,City,District,STATE
Nepal,MSMW,M'SERIES MACROWOMAN,"7,522.000",0.000,"13,13,033.00",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Nepal,MSPD,M'SERIES PRO DRY,0.000,0.000,0.00,"1,870.000",0.000,"3,44,350.00",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Nepal,MSSP,M'SERIES MACROMAN SPORTS,824.000,0.000,"2,46,466.00","2,330.000",0.000,"5,66,820.00",0.000,0.000,0.00,182.767,129.98,-100,-100,0,,,
Nepal,MWBR,M'WOMAN BRA,"3,190.000",0.000,"8,57,444.00",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Nepal,RABT,BATH TOWEL,504.000,0.000,"99,000.00",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Nepal,RAHT,HAND TOWEL,324.000,0.000,"20,574.00",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,BMBS,BUMCHUMS SET,"3,680.000",0.000,"4,98,107.38","3,050.000",0.000,"5,41,401.82",0.000,0.000,0.00,-17.12,8.69,-100,-100,0,,,
Odisha,BMBU,BUMCHUMS BERMUDA,"44,836.000",0.000,"1,24,26,345.06","30,843.000",0.000,"83,22,316.45",0.000,0.000,0.00,-31.209,-33.03,-100,-100,0,,,
Odisha,BMFR,BUMCHUMS FREE,0.000,0.000,0.00,0.000,192.000,194.27,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,BMLS,BUMCHUMS LOUNGERS,"2,761.000",0.000,"8,24,358.26","3,090.000",0.000,"9,49,223.32",0.000,0.000,0.00,11.916,15.15,-100,-100,0,,,
Odisha,BMPN,BUMCHUM PANT,90.000,0.000,"33,740.96","1,430.000",0.000,"3,61,462.21",0.000,0.000,0.00,"1,488.889",971.29,-100,-100,0,,,
Odisha,BMTS,BUMCHUMS T-SHIRT,"16,247.000",0.000,"35,11,985.35","20,229.000",0.000,"45,13,006.50",0.000,0.000,0.00,24.509,28.50,-100,-100,0,,,
Odisha,BRBF,BUTTERFLY BRA,"3,204.000",0.000,"4,79,235.11",624.000,0.000,"1,15,351.13",0.000,0.000,0.00,-80.524,-75.93,-100,-100,0,,,
Odisha,BRCP,SOFTLINE CLASSIC PANTIES,"1,448.000",0.000,"88,735.64",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,BRCS,SL CAMISOLE,"2,260.000",0.000,"1,49,494.67",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,BRCW,SOFTLINE CASUAL WEAR,580.000,0.000,"1,89,870.42","1,365.000",0.000,"4,19,391.26",0.000,0.000,0.00,135.345,120.88,-100,-100,0,,,
Odisha,BRFA,FANCY BRA(GROUP-A),"20,472.000",0.000,"16,42,113.22","12,522.000",0.000,"10,61,261.70",0.000,0.000,0.00,-38.834,-35.37,-100,-100,0,,,
Odisha,BRFB,FANCY BRA(GROUP-B),"2,676.000",0.000,"2,83,223.55","1,761.000",0.000,"1,95,985.60",0.000,0.000,0.00,-34.193,-30.8,-100,-100,0,,,
Odisha,BRLG,SOFTLINE LEGGINGS,"7,165.000",380.000,"16,87,805.13","8,005.000",0.000,"18,40,362.97",0.000,0.000,0.00,11.724,9.04,-100,-100,0,,,
Odisha,BRRC,REGULAR COTTON BRA,"18,138.000",0.000,"11,93,145.79","20,022.000",0.000,"12,62,337.35",0.000,0.000,0.00,10.387,5.80,-100,-100,0,,,
Odisha,BRRF,REGULAR FANCY BRA,"10,992.000",0.000,"7,84,045.64","8,208.000",0.000,"5,95,634.12",0.000,0.000,0.00,-25.328,-24.03,-100,-100,0,,,
Odisha,CLCD,COLORS DRAWER,0.000,0.000,0.00,"26,440.000",0.000,"20,24,615.35",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,CLCV,COLORS VEST,0.000,0.000,0.00,"4,925.000",0.000,"4,53,252.17",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,CLPB,COLORS PEEKABOO,0.000,0.000,0.00,"1,560.000",0.000,"1,57,664.34",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,CLSH,COLORS SHORTS,0.000,0.000,0.00,405.000,0.000,"98,594.65",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,CLTS,COLORS T-SHIRT,0.000,0.000,0.00,315.000,0.000,"59,123.09",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,EUEU,EURO,"25,680.000","4,990.000","21,37,460.05","36,120.000",0.000,"26,29,152.55",0.000,0.000,0.00,40.654,23.00,-100,-100,0,,,
Odisha,FL2B,FRONTLINE (2.0) BOXER,576.000,0.000,"1,64,399.66",144.000,0.000,"41,313.50",0.000,0.000,0.00,-75,-74.87,-100,-100,0,,,
Odisha,FLAV,FRONTLINE AIR,900.000,0.000,"1,32,570.67","1,850.000",0.000,"2,66,215.38",0.000,0.000,0.00,105.556,100.81,-100,-100,0,,,
Odisha,FLCD,FRONTLINE COLORS DRAWER,"18,440.000",0.000,"12,85,858.38",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,FLCV,FRONTLINE COLORS VEST,"9,990.000",0.000,"8,90,391.69",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,FLEX,FRONTLINE EXPANDO,"82,460.000",0.000,"54,73,989.47","76,140.000",0.000,"47,62,380.16",0.000,0.000,0.00,-7.664,-13,-100,-100,0,,,
Odisha,FLFB,FRONTLINE BRIEF,"2,550.000",0.000,"1,73,748.86","2,270.000",0.000,"1,47,118.81",0.000,0.000,0.00,-10.98,-15.33,-100,-100,0,,,
Odisha,FLFD,FRONTLINE DRAWER,"98,920.000",0.000,"97,11,402.92","80,890.000",0.000,"75,41,723.12",0.000,0.000,0.00,-18.227,-22.34,-100,-100,0,,,
Odisha,FLFV,FRONTLINE VEST,"3,17,710.000","2,960.000","2,36,86,545.00","2,93,950.000",0.000,"2,09,69,952.30",0.000,0.000,0.00,-7.479,-11.47,-100,-100,0,,,
Odisha,FLFX,FRONTLINE XING,"5,240.000",0.000,"3,54,640.17","2,560.000",0.000,"1,66,916.11",0.000,0.000,0.00,-51.145,-52.93,-100,-100,0,,,
Odisha,FLHK,FRONTLINE HUNK,"55,225.000",0.000,"59,21,605.22","43,345.000",30.000,"42,06,874.20",0.000,0.000,0.00,-21.512,-28.96,-100,-100,0,,,
Odisha,FLKL,FRONTLINE KIDLINE,"3,300.000",0.000,"2,78,819.82","1,730.000",0.000,"1,26,475.43",0.000,0.000,0.00,-47.576,-54.64,-100,-100,0,,,
Odisha,FLRL,FRONTLINE RIBLINE,"3,760.000",0.000,"3,32,588.15","3,220.000",0.000,"2,74,858.04",0.000,0.000,0.00,-14.362,-17.36,-100,-100,0,,,
Odisha,FLSW,FRONTLINE SKYWINGS,120.000,0.000,"11,556.01",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,FTCC,COMFORT COTTON SOCKS,"2,380.000",0.000,"83,231.75","2,298.000",0.000,"92,052.18",0.000,0.000,0.00,-3.445,10.60,-100,-100,0,,,
Odisha,FTCF,COTTON FEEL SOCKS,"8,230.000",0.000,"2,50,817.16","5,790.000",0.000,"1,94,112.28",0.000,0.000,0.00,-29.648,-22.61,-100,-100,0,,,
Odisha,FTCS,CHILDREN FANCY SOCKS,150.000,0.000,"4,322.19",550.000,0.000,"18,480.33",0.000,0.000,0.00,266.667,327.57,-100,-100,0,,,
Odisha,FTPM,PREMIUM SOCKS,"3,020.000",0.000,"1,22,063.29","1,090.000",0.000,"51,592.33",0.000,0.000,0.00,-63.907,-57.73,-100,-100,0,,,
Odisha,FTRC,REGULAR COTTON SOCKS,200.000,0.000,"7,381.22",450.000,0.000,"20,014.62",0.000,0.000,0.00,125.000,171.16,-100,-100,0,,,
Odisha,FTRL,REGULAR SOCKS LADIES THUMB,0.000,0.000,0.00,20.000,0.000,707.18,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,FTSP,SPORTY SOCKS,300.000,0.000,"13,650.51",450.000,0.000,"23,721.79",0.000,0.000,0.00,50.000,73.78,-100,-100,0,,,
Odisha,FTSU,SCHOOL UNIFORM SOCKS,"42,990.000",0.000,"11,74,248.69","72,960.000",0.000,"21,05,913.03",0.000,0.000,0.00,69.714,79.34,-100,-100,0,,,
Odisha,FTWL,WOOLEN SOCKS,200.000,0.000,"6,939.58",150.000,0.000,"5,657.21",0.000,0.000,0.00,-25,-18.48,-100,-100,0,,,
Odisha,JNJN,JON,"3,81,130.000",864.000,"1,74,56,040.97","5,39,940.000","2,835.000","2,20,36,906.74",0.000,0.000,0.00,41.668,26.24,-100,-100,0,,,
Odisha,MMMM,MACROMAN,"81,200.000",0.000,"64,14,985.91","68,740.000",0.000,"52,49,537.57",0.000,0.000,0.00,-15.345,-18.17,-100,-100,0,,,
Odisha,MSAW,M’SERIES ACTIVE WEAR,0.000,0.000,0.00,82.000,0.000,"32,134.04",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,MSCC,M'SERIES CLASSIC COLLECTION,"6,390.000",630.000,"8,41,315.03","5,740.000",464.000,"8,44,074.98",0.000,0.000,0.00,-10.172,0.33,-100,-100,0,,,
Odisha,MSFR,M'SERIES FREE,0.000,0.000,0.00,0.000,11.000,11.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,MSIN,M'SERIES INSIGNIA COLLECTION,300.000,30.000,"47,113.38",340.000,30.000,"59,552.54",0.000,0.000,0.00,13.333,26.40,-100,-100,0,,,
Odisha,MSMB,M'SERIES MODERN BASICS,"7,895.000",0.000,"9,72,398.00","1,520.000",0.000,"1,84,781.54",0.000,0.000,0.00,-80.747,-81,-100,-100,0,,,
Odisha,MSMW,M'SERIES MACROWOMAN,0.000,0.000,0.00,396.000,65.000,"68,434.45",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,MSOW,M'SERIES T-SHIRT & OUTER WEAR,"2,771.000",6.000,"8,20,236.61","2,252.000",0.000,"7,27,037.84",0.000,0.000,0.00,-18.73,-11.36,-100,-100,0,,,
Odisha,MSPD,M'SERIES PRO DRY,0.000,0.000,0.00,25.000,5.000,"8,058.57",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,MSSK,M'SERIES SOCKS,0.000,0.000,0.00,"1,380.000",190.000,"99,012.39",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,MSSP,M'SERIES MACROMAN SPORTS,"1,929.000",0.000,"6,58,807.48",478.000,30.000,"1,95,383.30",0.000,0.000,0.00,-75.22,-70.34,-100,-100,0,,,
Odisha,MSWS,M'SERIES MACROWOMAN SOCKS,0.000,0.000,0.00,230.000,10.000,"14,360.78",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,MWBR,M'WOMAN BRA,0.000,0.000,0.00,445.000,0.000,"76,477.62",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,RABT,BATH TOWEL,108.000,0.000,"28,308.06",17.000,0.000,"4,027.00",0.000,0.000,0.00,-84.259,-85.77,-100,-100,0,,,
Odisha,RAFR,SAMPLE FREE,0.000,0.000,0.00,0.000,96.000,96.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,RAFT,FACE TOWEL,216.000,0.000,"7,992.00",9.000,0.000,333.00,0.000,0.000,0.00,-95.833,-95.83,-100,-100,0,,,
Odisha,RAHC,HANDKERCHIEF,720.000,0.000,"34,639.93",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Odisha,RAHT,HAND TOWEL,228.000,0.000,"17,333.94",18.000,0.000,"1,429.00",0.000,0.000,0.00,-92.105,-91.76,-100,-100,0,,,
Odisha,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,289.000,285.38,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,SLSC,SOFTLINE CAMISOLE,0.000,0.000,0.00,"2,650.000",0.000,"1,92,596.15",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Odisha,SLSP,SOFTLINE REG.PANTIES,"14,280.000",0.000,"8,52,732.30","22,040.000",0.000,"13,01,350.61",0.000,0.000,0.00,54.342,52.61,-100,-100,0,,,
Odisha,TCTO,TORRIDO,90.000,0.000,"55,740.00",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,BMBU,BUMCHUMS BERMUDA,0.000,0.000,0.00,320.000,0.000,"1,00,402.84",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,BMTS,BUMCHUMS T-SHIRT,0.000,0.000,0.00,"1,180.000",0.000,"2,53,572.18",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,BRBF,BUTTERFLY BRA,96.000,0.000,"14,936.84",96.000,0.000,"14,936.57",0.000,0.000,0.00,0.000,0.00,-100,-100,0,,,
Punjab,BRCW,SOFTLINE CASUAL WEAR,0.000,0.000,0.00,104.000,0.000,"34,804.43",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,BRLG,SOFTLINE LEGGINGS,205.000,0.000,"35,803.25",435.000,0.000,"1,04,072.72",0.000,0.000,0.00,112.195,190.68,-100,-100,0,,,
Punjab,BRRC,REGULAR COTTON BRA,396.000,0.000,"43,578.42",96.000,0.000,"10,397.71",0.000,0.000,0.00,-75.758,-76.14,-100,-100,0,,,
Punjab,CLCD,COLORS DRAWER,0.000,0.000,0.00,"39,524.000",0.000,"40,87,305.74",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,CLCV,COLORS VEST,0.000,0.000,0.00,"5,022.000",0.000,"4,83,230.49",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,CLPB,COLORS PEEKABOO,0.000,0.000,0.00,"4,056.000",0.000,"3,57,627.84",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,CLSH,COLORS SHORTS,0.000,0.000,0.00,520.000,0.000,"1,30,231.50",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,CLTS,COLORS T-SHIRT,0.000,0.000,0.00,720.000,0.000,"1,45,166.36",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,CTMT,CONTRACT MFG.,896.000,0.000,"58,304.75",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,EUEU,EURO,"6,640.000",700.000,"5,42,000.27","26,720.000",0.000,"20,06,037.38",0.000,0.000,0.00,302.410,270.12,-100,-100,0,,,
Punjab,FL2B,FRONTLINE (2.0) BOXER,288.000,0.000,"81,259.74","1,008.000",0.000,"2,83,551.42",0.000,0.000,0.00,250.000,248.94,-100,-100,0,,,
Punjab,FLAV,FRONTLINE AIR,150.000,0.000,"22,125.03",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,FLCD,FRONTLINE COLORS DRAWER,"18,110.000",0.000,"17,15,039.88",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,FLCV,FRONTLINE COLORS VEST,"4,230.000",0.000,"3,32,996.49",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,FLEX,FRONTLINE EXPANDO,"5,570.000",0.000,"3,66,769.64","5,100.000",0.000,"3,16,169.78",0.000,0.000,0.00,-8.438,-13.8,-100,-100,0,,,
Punjab,FLFB,FRONTLINE BRIEF,200.000,0.000,"14,451.96",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,FLFD,FRONTLINE DRAWER,"3,520.000",0.000,"3,66,780.41","4,110.000",0.000,"4,29,209.17",0.000,0.000,0.00,16.761,17.02,-100,-100,0,,,
Punjab,FLFV,FRONTLINE VEST,"34,090.000",0.000,"25,90,061.08","40,810.000",0.000,"30,12,794.15",0.000,0.000,0.00,19.713,16.32,-100,-100,0,,,
Punjab,FLFX,FRONTLINE XING,"7,900.000",280.000,"6,36,021.60","15,060.000",0.000,"10,98,385.56",0.000,0.000,0.00,90.633,72.70,-100,-100,0,,,
Punjab,FLHK,FRONTLINE HUNK,"51,435.000",0.000,"46,85,848.31","68,510.000",670.000,"57,39,464.98",0.000,0.000,0.00,33.197,22.49,-100,-100,0,,,
Punjab,FLIL,FRONTLINE INTERLOCK,"2,130.000",0.000,"2,54,814.48","1,600.000",0.000,"1,92,000.00",0.000,0.000,0.00,-24.883,-24.65,-100,-100,0,,,
Punjab,FLKL,FRONTLINE KIDLINE,"4,910.000",0.000,"2,69,493.87",430.000,0.000,"22,400.92",0.000,0.000,0.00,-91.242,-91.69,-100,-100,0,,,
Punjab,FLRL,FRONTLINE RIBLINE,"2,410.000",0.000,"2,52,355.03","1,910.000",0.000,"1,99,069.98",0.000,0.000,0.00,-20.747,-21.12,-100,-100,0,,,
Punjab,FTCC,COMFORT COTTON SOCKS,0.000,0.000,0.00,"1,550.000",0.000,"66,640.20",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,FTCF,COTTON FEEL SOCKS,0.000,0.000,0.00,660.000,0.000,"24,754.94",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,FTPM,PREMIUM SOCKS,0.000,0.000,0.00,760.000,0.000,"38,769.54",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,FTRC,REGULAR COTTON SOCKS,0.000,0.000,0.00,80.000,0.000,"4,354.38",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,FTSP,SPORTY SOCKS,0.000,0.000,0.00,130.000,0.000,"8,185.88",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,JNJN,JON,"2,80,106.000","1,980.000","1,44,16,890.55","3,94,698.000","1,913.000","1,97,48,724.11",0.000,0.000,0.00,40.910,36.98,-100,-100,0,,,
Punjab,JNOW,JON OUTERWEAR,0.000,0.000,0.00,"2,880.000",0.000,"5,98,509.08",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,MMMM,MACROMAN,"14,320.000",0.000,"12,00,932.85","19,700.000",0.000,"15,89,433.63",0.000,0.000,0.00,37.570,32.35,-100,-100,0,,,
Punjab,MSCC,M'SERIES CLASSIC COLLECTION,400.000,40.000,"67,020.61",450.000,40.000,"73,216.32",0.000,0.000,0.00,12.500,9.24,-100,-100,0,,,
Punjab,MSOW,M'SERIES T-SHIRT & OUTER WEAR,0.000,0.000,0.00,60.000,0.000,"13,601.65",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,RABT,BATH TOWEL,840.000,0.000,"2,32,928.36",720.000,0.000,"2,02,322.40",0.000,0.000,0.00,-14.286,-13.14,-100,-100,0,,,
Punjab,RAFR,SAMPLE FREE,0.000,0.000,0.00,0.000,73.000,73.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,RAHT,HAND TOWEL,324.000,0.000,"26,621.96",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Punjab,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,5.000,4.74,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Punjab,TCTO,TORRIDO,639.000,0.000,"4,49,203.03",576.000,0.000,"4,51,354.25",0.000,0.000,0.00,-9.859,0.48,-100,-100,0,,,
Rajasthan,BMBS,BUMCHUMS SET,0.000,0.000,0.00,96.000,0.000,"27,422.73",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,BMBU,BUMCHUMS BERMUDA,"2,630.000",0.000,"6,03,043.53","8,419.000",0.000,"19,76,927.33",0.000,0.000,0.00,220.114,227.82,-100,-100,0,,,
Rajasthan,BMLS,BUMCHUMS LOUNGERS,506.000,0.000,"1,67,866.45","2,940.000",0.000,"11,99,572.56",0.000,0.000,0.00,481.028,614.60,-100,-100,0,,,
Rajasthan,BMPN,BUMCHUM PANT,0.000,0.000,0.00,107.000,0.000,"27,293.44",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,BMTS,BUMCHUMS T-SHIRT,"2,623.000",0.000,"7,11,137.71","2,135.000",0.000,"5,54,125.27",0.000,0.000,0.00,-18.605,-22.08,-100,-100,0,,,
Rajasthan,BRBF,BUTTERFLY BRA,508.000,0.000,"71,616.19",894.000,0.000,"1,71,589.35",0.000,0.000,0.00,75.984,139.60,-100,-100,0,,,
Rajasthan,BRCP,SOFTLINE CLASSIC PANTIES,"4,018.000",0.000,"2,42,733.04",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Rajasthan,BRCS,SL CAMISOLE,351.000,0.000,"25,946.29",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Rajasthan,BRCW,SOFTLINE CASUAL WEAR,540.000,0.000,"1,58,585.74",52.000,0.000,"12,039.99",0.000,0.000,0.00,-90.37,-92.41,-100,-100,0,,,
Rajasthan,BRFA,FANCY BRA(GROUP-A),858.000,0.000,"71,031.09",588.000,0.000,"55,177.23",0.000,0.000,0.00,-31.469,-22.32,-100,-100,0,,,
Rajasthan,BRFB,FANCY BRA(GROUP-B),282.000,0.000,"26,512.04",372.000,0.000,"39,579.90",0.000,0.000,0.00,31.915,49.29,-100,-100,0,,,
Rajasthan,BRLG,SOFTLINE LEGGINGS,"2,323.000",60.000,"5,45,259.25",209.000,0.000,"48,630.56",0.000,0.000,0.00,-91.003,-91.08,-100,-100,0,,,
Rajasthan,BRRC,REGULAR COTTON BRA,"5,610.000",0.000,"3,85,984.20","9,216.000",108.000,"6,72,847.56",0.000,0.000,0.00,64.278,74.32,-100,-100,0,,,
Rajasthan,BRRF,REGULAR FANCY BRA,306.000,0.000,"22,183.44",864.000,0.000,"71,916.21",0.000,0.000,0.00,182.353,224.19,-100,-100,0,,,
Rajasthan,BUZZ,BUZZ,3.000,0.000,"2,058.89",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Rajasthan,CLCD,COLORS DRAWER,0.000,0.000,0.00,"1,02,034.000",0.000,"97,10,186.37",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,CLCV,COLORS VEST,0.000,0.000,0.00,"8,290.000",0.000,"7,14,108.13",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,CLPB,COLORS PEEKABOO,0.000,0.000,0.00,624.000,0.000,"52,208.72",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,CLPT,COLORS PANT,0.000,0.000,0.00,60.000,0.000,"19,991.96",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,CLSH,COLORS SHORTS,0.000,0.000,0.00,380.000,0.000,"1,00,794.68",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,CLTS,COLORS T-SHIRT,0.000,0.000,0.00,34.000,0.000,"10,714.80",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Rajasthan,EUEU,EURO,"66,935.000","13,560.000","57,79,535.45","1,28,600.000",0.000,"89,74,822.41",0.000,0.000,0.00,92.127,55.29,-100,-100,0,,,
Rajasthan,FL2B,FRONTLINE (2.0) BOXER,864.000,0.000,"2,42,138.20",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Rajasthan,FLAV,FRONTLINE AIR,410.000,0.000,"60,693.05",365.000,0.000,"52,798.02",0.000,0.000,0.00,-10.976,-13.01,-100,-100,0,,,
Rajasthan,FLCD,FRONTLINE COLORS DRAWER,"81,524.000",10.000,"74,30,992.29",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Rajasthan,FLCV,FRONTLINE COLORS VEST,"8,884.000",0.000,"7,19,489.73",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Rajasthan,FLEX,FRONTLINE EXPANDO,"12,290.000",0.000,"7,98,998.72","16,380.000",0.000,"10,00,412.36",0.000,0.000,0.00,33.279,25.21,-100,-100,0,,,
Rajasthan,FLFB,FRONTLINE BRIEF,460.000,0.000,"33,614.04",640.000,0.000,"42,879.10",0.000,0.000,0.00,39.130,27.56,-100,-100,0,,,
Rajasthan,FLFD,FRONTLINE DRAWER,"18,510.000",0.000,"18,70,514.26","22,840.000",0.000,"21,48,965.16",0.000,0.000,0.00,23.393,14.89,-100,-100,0,,,
Rajasthan,FLFV,FRONTLINE VEST,"2,22,296.000",0.000,"1,66,98,760.14","2,73,540.000",0.000,"1,99,04,962.90",0.000,0.000,0.00,23.052,19.20,-100,-100,0,,,
Rajasthan,FLFX,FRONTLINE XING,"1,29,190.000","1,360.000","97,14,191.87","1,88,360.000",0.000,"1,30,64,235.88",0.000,0.000,0.00,45.801,34.49,-100,-100,0,,,
Rajasthan,FLHK,FRONTLINE HUNK,"82,145.000",0.000,"84,06,369.66","94,810.000",250.000,"88,50,063.83",0.000,0.000,0.00,15.418,5.28,-100,-100,0,,,
Rajasthan,FLIL,FRONTLINE INTERLOCK,"1,470.000",0.000,"1,72,755.73",160.000,0.000,"19,200.00",0.000,0.000,0.00,-89.116,-88.89,-100,-100,0,,,
Rajasthan,FLKL,FRONTLINE KIDLINE,"3,650.000",0.000,"1,67,267.20","2,250.000",0.000,"94,001.78",0.000,0.000,0.00,-38.356,-43.8,-100,-100,0,,,
Rajasthan,FLRL,FRONTLINE RIBLINE,"1,920.000",0.000,"1,99,200.00","1,320.000",0.000,"1,32,591.36",0.000,0.000,0.00,-31.25,-33.44,-100,-100,0,,,
Rajasthan,FLSW,FRONTLINE SKYWINGS,"2,950.000",0.000,"2,84,902.26","2,820.000",0.000,"2,67,616.66",0.000,0.000,0.00,-4.407,-6.07,-100,-100,0,,,
Rajasthan,FTCC,COMFORT COTTON SOCKS,"4,952.000",0.000,"1,81,642.72","3,220.000",0.000,"1,24,656.10",0.000,0.000,0.00,-34.976,-31.37,-100,-100,0,,,
Rajasthan,FTCF,COTTON FEEL SOCKS,"7,620.000",0.000,"2,29,035.97","4,470.000",0.000,"1,44,003.84",0.000,0.000,0.00,-41.339,-37.13,-100,-100,0,,,
Rajasthan,FTCS,CHILDREN FANCY SOCKS,100.000,0.000,"3,334.11",310.000,0.000,"10,661.08",0.000,0.000,0.00,210.000,219.76,-100,-100,0,,,
Rajasthan,FTPM,PREMIUM SOCKS,"2,530.000",0.000,"1,04,288.65",790.000,0.000,"34,457.41",0.000,0.000,0.00,-68.775,-66.96,-100,-100,0,,,
Rajasthan,FTRC,REGULAR COTTON SOCKS,291.000,0.000,"13,372.14",250.000,0.000,"11,672.85",0.000,0.000,0.00,-14.089,-12.71,-100,-100,0,,,
Rajasthan,FTRL,REGULAR SOCKS LADIES THUMB,10.000,0.000,369.05,40.000,0.000,"1,585.79",0.000,0.000,0.00,300.000,329.70,-100,-100,0,,,
Rajasthan,FTSP,SPORTY SOCKS,40.000,0.000,"2,917.05",23.000,0.000,"1,468.75",0.000,0.000,0.00,-42.5,-49.65,-100,-100,0,,,
