BRAND,DESC.1,ITEM,DESC.,Valuation Type,Qty(S1),Free Qty(S1),Amount(S1),Qty(S2),Free Qty(2),Amount(s2),Qty(s3),Free Qty(S3),Amount(s3),%Qty1,Amount(1)%,%Qty 2,Amount(2)%,,City,District,STATE
BMBS,BUMCHUMS SET,RBMBSJ199SP011500L,"J199 _ SET, PRINTED, 00L, P01",REJECTED,11,0,550,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ199SP0115XXL,"J199 _ SET, PRINTED, XXL, P01",REJECTED,63,0,"3,150.00",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ200SP0142FRS,"J200 _ BUNDY_SET, ASSORETD, FRS, P01",DOMESTIC,5,0,726.95,3,0,474.6,0,0,0,-40,-34.71,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ204SP011500L,"J204 _ TOP PANT SET, PRINTED, 00L, P01",DOMESTIC,13,0,"1,955.62",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ204SP01150XL,"J204 _ TOP PANT SET, PRINTED, 0XL, P01",DOMESTIC,10,0,"1,558.27",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ204SP0115XXL,"J204 _ TOP PANT SET, PRINTED, XXL, P01",DOMESTIC,12,0,"1,868.51",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ205SP011500L,"J205 _ TOP PANT SET, PRINTED, 00L, P01",DOMESTIC,10,0,"1,702.02",12,0,"2,036.48",0,0,0,20,19.65,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ205SP01150XL,"J205 _ TOP PANT SET, PRINTED, 0XL, P01",DOMESTIC,13,0,"2,136.03",10,0,"1,702.00",0,0,0,-23.077,-20.32,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ205SP0115XXL,"J205 _ TOP PANT SET, PRINTED, XXL, P01",DOMESTIC,10,0,"1,702.02",12,0,"1,995.03",0,0,0,20,17.22,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ206SP0115XXL,"J206 _ TOP PANT SET, PRINTED, XXL, P01",REJECTED,55,0,"2,750.00",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ210SP01150XL,"J210 _ TOP PANT SET, PRINTED, 0XL, P01",REJECTED,4,0,200,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ210SP0115XXL,"J210 _ TOP PANT SET, PRINTED, XXL, P01",REJECTED,75,0,"3,750.00",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ211SP011500L,"J211 _ TOP PANT SET, PRINTED, 00L, P01",REJECTED,3,0,150,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ211SP01150XL,"J211 _ TOP PANT SET, PRINTED, 0XL, P01",REJECTED,30,0,"1,500.00",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ211SP0115XXL,"J211 _ TOP PANT SET, PRINTED, XXL, P01",REJECTED,2,0,100,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ212SP01150XL,"J212 _ TOP PANT SET, PRINTED, 0XL, P01",REJECTED,5,0,250,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ212SP0115XXL,"J212 _ TOP PANT SET, PRINTED, XXL, P01",REJECTED,5,0,250,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJ214SP011500L,"J214 _ TOP PANT SET, PRINTED, 00L, P01",REJECTED,5,0,250,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSJG115P01150XL,"JG115 _ SET, PRINTED, 0XL, P01",REJECTED,2,0,100,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSWJ110P01150XL,"WJ110 _ F/S SET, PRINTED, 0XL, P01",DOMESTIC,3,0,461.86,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMBSWJ111P011500S,"WJ111 _ F/S SET, PRINTED, 00S, P01",DOMESTIC,3,0,504.39,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P013M055,"B1106-JR RN T-SHIRT, WINE, 055, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P013M060,"B1106-JR RN T-SHIRT, WINE, 060, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P013M065,"B1106-JR RN T-SHIRT, WINE, 065, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P01NW055,"B1106-JR RN T-SHIRT, CHARCOAL, 055, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P01NW060,"B1106-JR RN T-SHIRT, CHARCOAL, 060, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P01NW065,"B1106-JR RN T-SHIRT, CHARCOAL, 065, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P01WX055,"B1106-JR RN T-SHIRT, NAVY BLUE, 055, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P01WX060,"B1106-JR RN T-SHIRT, NAVY BLUE, 060, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1106P01WX065,"B1106-JR RN T-SHIRT, NAVY BLUE, 065, P01",DOMESTIC,0,0,0,10,0,"2,593.35",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P0120055,"B1110-JR RN T-SHIRT, RED, 055, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P0120060,"B1110-JR RN T-SHIRT, RED, 060, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P0120065,"B1110-JR RN T-SHIRT, RED, 065, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P012Z055,"B1110-JR RN T-SHIR, ROYAL BLUE, 055, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P012Z060,"B1110-JR RN T-SHIR, ROYAL BLUE, 060, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P012Z065,"B1110-JR RN T-SHIR, ROYAL BLUE, 065, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P01TO055,"B1110-JR RN T-SHIRT, Camellia, 055, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P01TO060,"B1110-JR RN T-SHIRT, Camellia, 060, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1110P01TO065,"B1110-JR RN T-SHIRT, Camellia, 065, P01",DOMESTIC,0,0,0,10,0,"2,457.75",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P0126070,"B1115-SL TOP PANT SET, MAROON, 070, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P0126075,"B1115-SL TOP PANT SET, MAROON, 075, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P0126080,"B1115-SL TOP PANT SET, MAROON, 080, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P0126085,"B1115-SL TOP PANT SET, MAROON, 085, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P012Z070,"B1115-SL TOP PANT, ROYAL BLUE, 070, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P012Z075,"B1115-SL TOP PANT, ROYAL BLUE, 075, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P012Z080,"B1115-SL TOP PANT, ROYAL BLUE, 080, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P012Z085,"B1115-SL TOP PANT, ROYAL BLUE, 085, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P013A070,"B1115-SL TOP PANT, GLDN YELLW, 070, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P013A075,"B1115-SL TOP PANT, GLDN YELLW, 075, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P013A080,"B1115-SL TOP PANT, GLDN YELLW, 080, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1115P013A085,"B1115-SL TOP PANT, GLDN YELLW, 085, P01",DOMESTIC,0,0,0,10,0,"3,356.11",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0103070,"B1116-SL TOP PANT SET, BLACK, 070, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0103075,"B1116-SL TOP PANT SET, BLACK, 075, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0103080,"B1116-SL TOP PANT SET, BLACK, 080, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0103085,"B1116-SL TOP PANT SET, BLACK, 085, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0122070,"B1116-SL TOP PANT, BOTTLE GRN, 070, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0122075,"B1116-SL TOP PANT, BOTTLE GRN, 075, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0122080,"B1116-SL TOP PANT, BOTTLE GRN, 080, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P0122085,"B1116-SL TOP PANT, BOTTLE GRN, 085, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P01WX070,"B1116-SL TOP PANT S, NAVY BLUE, 070, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P01WX075,"B1116-SL TOP PANT S, NAVY BLUE, 075, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P01WX080,"B1116-SL TOP PANT S, NAVY BLUE, 080, P01",DOMESTIC,0,0,0,10,0,"3,503.01",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1116P01WX085,"B1116-SL TOP PANT S, NAVY BLUE, 085, P01",DOMESTIC,0,0,0,10,0,"3,503.20",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A055,"B1117-SL TOP PANT, GLDN YELLW, 055, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A060,"B1117-SL TOP PANT, GLDN YELLW, 060, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A065,"B1117-SL TOP PANT, GLDN YELLW, 065, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A070,"B1117-SL TOP PANT, GLDN YELLW, 070, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A075,"B1117-SL TOP PANT, GLDN YELLW, 075, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A080,"B1117-SL TOP PANT, GLDN YELLW, 080, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P013A085,"B1117-SL TOP PANT, GLDN YELLW, 085, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153055,"B1117-SL TOP PANT SET, ORANGE, 055, P01",DOMESTIC,0,0,0,9,0,"2,079.76",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153060,"B1117-SL TOP PANT SET, ORANGE, 060, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153065,"B1117-SL TOP PANT SET, ORANGE, 065, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153070,"B1117-SL TOP PANT SET, ORANGE, 070, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153075,"B1117-SL TOP PANT SET, ORANGE, 075, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153080,"B1117-SL TOP PANT SET, ORANGE, 080, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P0153085,"B1117-SL TOP PANT SET, ORANGE, 085, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B055,"B1117-SL TOP PANT, MINT GREEN, 055, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B060,"B1117-SL TOP PANT, MINT GREEN, 060, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B065,"B1117-SL TOP PANT, MINT GREEN, 065, P01",DOMESTIC,0,0,0,10,0,"2,310.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B070,"B1117-SL TOP PANT, MINT GREEN, 070, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B075,"B1117-SL TOP PANT, MINT GREEN, 075, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B080,"B1117-SL TOP PANT, MINT GREEN, 080, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1117P015B085,"B1117-SL TOP PANT, MINT GREEN, 085, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D055,"B1118-SL TOP PANT SE, P. GREEN, 055, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D060,"B1118-SL TOP PANT SE, P. GREEN, 060, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D065,"B1118-SL TOP PANT SE, P. GREEN, 065, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D070,"B1118-SL TOP PANT SE, P. GREEN, 070, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D075,"B1118-SL TOP PANT SE, P. GREEN, 075, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D080,"B1118-SL TOP PANT SE, P. GREEN, 080, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P012D085,"B1118-SL TOP PANT SE, P. GREEN, 085, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B055,"B1118-SL TOP PANT, MINT GREEN, 055, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B060,"B1118-SL TOP PANT, MINT GREEN, 060, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B065,"B1118-SL TOP PANT, MINT GREEN, 065, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B070,"B1118-SL TOP PANT, MINT GREEN, 070, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B075,"B1118-SL TOP PANT, MINT GREEN, 075, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B080,"B1118-SL TOP PANT, MINT GREEN, 080, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P015B085,"B1118-SL TOP PANT, MINT GREEN, 085, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO055,"B1118-SL TOP PANT SE, Camellia, 055, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO060,"B1118-SL TOP PANT SE, Camellia, 060, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO065,"B1118-SL TOP PANT SE, Camellia, 065, P01",DOMESTIC,0,0,0,10,0,"2,423.85",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO070,"B1118-SL TOP PANT SE, Camellia, 070, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO075,"B1118-SL TOP PANT SE, Camellia, 075, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO080,"B1118-SL TOP PANT SE, Camellia, 080, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1118P01TO085,"B1118-SL TOP PANT SE, Camellia, 085, P01",DOMESTIC,0,0,0,10,0,"3,299.60",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D055,"B1119-SL TOP PANT SET, ROSE, 055, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D060,"B1119-SL TOP PANT SET, ROSE, 060, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D065,"B1119-SL TOP PANT SET, ROSE, 065, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D070,"B1119-SL TOP PANT SET, ROSE, 070, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D075,"B1119-SL TOP PANT SET, ROSE, 075, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D080,"B1119-SL TOP PANT SET, ROSE, 080, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P011D085,"B1119-SL TOP PANT SET, ROSE, 085, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A055,"B1119-SL TOP PANT, GLDN YELLW, 055, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A060,"B1119-SL TOP PANT, GLDN YELLW, 060, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A065,"B1119-SL TOP PANT, GLDN YELLW, 065, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A070,"B1119-SL TOP PANT, GLDN YELLW, 070, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A075,"B1119-SL TOP PANT, GLDN YELLW, 075, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A080,"B1119-SL TOP PANT, GLDN YELLW, 080, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P013A085,"B1119-SL TOP PANT, GLDN YELLW, 085, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B055,"B1119-SL TOP PANT, MINT GREEN, 055, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B060,"B1119-SL TOP PANT, MINT GREEN, 060, P01",DOMESTIC,0,0,0,10,0,"2,310.90",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B065,"B1119-SL TOP PANT, MINT GREEN, 065, P01",DOMESTIC,0,0,0,10,0,"2,310.94",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B070,"B1119-SL TOP PANT, MINT GREEN, 070, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B075,"B1119-SL TOP PANT, MINT GREEN, 075, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B080,"B1119-SL TOP PANT, MINT GREEN, 080, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBS,BUMCHUMS SET,RBMTSO1119P015B085,"B1119-SL TOP PANT, MINT GREEN, 085, P01",DOMESTIC,0,0,0,10,0,"3,220.50",0,0,0,0,0,0,0,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142055,"J1074 _ JR CAPRI, ASSORETD, 055, P01",REJECTED,10,0,800,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142060,"J1074 _ JR CAPRI, ASSORETD, 060, P01",REJECTED,10,0,800,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142065,"J1074 _ JR CAPRI, ASSORETD, 065, P01",REJECTED,8,0,640,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142070,"J1074 _ JR CAPRI, ASSORETD, 070, P01",REJECTED,10,0,800,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142075,"J1074 _ JR CAPRI, ASSORETD, 075, P01",REJECTED,10,0,800,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142080,"J1074 _ JR CAPRI, ASSORETD, 080, P01",REJECTED,5,0,400,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1074CP0142085,"J1074 _ JR CAPRI, ASSORETD, 085, P01",REJECTED,10,0,800,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1138SP0142055,"J1138 _ JR SHORTS, ASSORETD, 055, P01",DOMESTIC,121,0,"18,781.02",131,0,"20,229.70",0,0,0,8.264,7.71,-100,-100,0,,,
BMBU,BUMCHUMS BERMUDA,RBMBU1138SP0142060,"J1138 _ JR SHORTS, ASSORETD, 060, P01",DOMESTIC,108,0,"16,764.88",142,0,"21,897.02",0,0,0,31.481,30.61,-100,-100,0,,,
